Customer ID,Age,Gender,Location,Category,Frequency of Purchases,Subscription Status,Payment Method,Purchase Amount (USD),Previous Purchases,Review Rating,Promo Code Used,Discount Applied,Season,Age Group,Segment,Value Score
2330,49,Male,Nebraska,Accessories,Annually,No,Bank Transfer,97,42,4.8,No,No,Spring,46-55,Loyal — No Deals,62.96454081632653
2331,60,Male,Arizona,Accessories,Quarterly,No,PayPal,63,47,2.9,No,No,Summer,55+,Loyal — No Deals,49.000765306122446
2332,61,Male,Illinois,Accessories,Bi-Weekly,No,Credit Card,77,10,4.3,No,No,Spring,55+,Low Engagement,49.12270408163265
2333,36,Male,South Carolina,Accessories,Monthly,No,Venmo,53,10,2.6,No,No,Fall,36-45,Low Engagement,26.422704081632656
2334,33,Male,Kansas,Clothing,Quarterly,No,PayPal,77,1,3.8,No,No,Spring,26-35,Low Engagement,30.6125
2335,49,Male,Kansas,Footwear,Monthly,No,Credit Card,79,7,4.2,No,No,Summer,46-55,Low Engagement,42.31096938775511
2336,31,Male,Idaho,Outerwear,Bi-Weekly,No,Venmo,37,10,3.9,No,No,Summer,26-35,Low Engagement,34.222704081632656
2337,19,Male,California,Accessories,Weekly,No,Credit Card,94,11,3.1,No,No,Winter,18-25,Low Engagement,52.84744897959184
2338,39,Male,North Dakota,Footwear,Annually,No,Cash,76,5,3.6,No,No,Fall,36-45,Low Engagement,26.548979591836737
2339,66,Male,Georgia,Footwear,Quarterly,No,PayPal,68,21,4.0,No,No,Fall,55+,Loyal — No Deals,41.244897959183675
2340,25,Male,Illinois,Clothing,Quarterly,No,Bank Transfer,65,24,3.4,No,No,Spring,18-25,Loyal — No Deals,38.54413265306122
2341,63,Male,Delaware,Clothing,Bi-Weekly,No,Credit Card,24,37,2.6,No,No,Summer,55+,Loyal — No Deals,38.89081632653061
2342,56,Male,Connecticut,Outerwear,Quarterly,No,Venmo,31,22,4.5,No,No,Summer,55+,Loyal — No Deals,33.294642857142854
2343,20,Male,Tennessee,Clothing,Bi-Weekly,No,Debit Card,89,16,4.9,No,No,Fall,18-25,Loyal — No Deals,60.14617346938776
2344,58,Male,Maryland,Clothing,Monthly,No,PayPal,49,44,4.4,No,No,Summer,55+,Loyal — No Deals,56.7890306122449
2345,34,Male,Rhode Island,Footwear,Bi-Weekly,No,Venmo,92,14,3.5,No,No,Fall,26-35,Low Engagement,51.45918367346939
2346,28,Male,New York,Clothing,Quarterly,No,Bank Transfer,32,23,3.3,No,No,Winter,26-35,Loyal — No Deals,27.01938775510204
2347,22,Male,New Mexico,Outerwear,Bi-Weekly,No,Debit Card,67,46,3.1,No,No,Winter,18-25,Loyal — No Deals,60.83852040816326
2348,37,Male,California,Accessories,Quarterly,No,Cash,64,46,4.2,No,No,Fall,36-45,Loyal — No Deals,56.501020408163264
2349,54,Male,Maine,Footwear,Quarterly,No,PayPal,84,16,4.9,No,No,Spring,46-55,Loyal — No Deals,48.58367346938776
2350,65,Male,New York,Clothing,Quarterly,No,Credit Card,34,40,3.9,No,No,Fall,55+,Loyal — No Deals,41.65255102040816
2351,57,Male,Hawaii,Footwear,Annually,No,Cash,26,21,4.2,No,No,Winter,55+,Loyal — No Deals,24.319897959183677
2352,38,Male,New Hampshire,Clothing,Bi-Weekly,No,PayPal,50,25,4.9,No,No,Fall,36-45,Loyal — No Deals,53.46887755102041
2353,70,Male,Nebraska,Footwear,Quarterly,No,Bank Transfer,46,25,2.8,No,No,Fall,55+,Loyal — No Deals,29.618877551020407
2354,56,Male,Montana,Accessories,Quarterly,No,Debit Card,71,25,4.1,No,No,Fall,55+,Loyal — No Deals,45.2313775510204
2355,56,Male,Wisconsin,Clothing,Monthly,No,Venmo,78,27,4.8,No,No,Summer,55+,Loyal — No Deals,57.84336734693878
2356,22,Male,Tennessee,Clothing,Monthly,No,Cash,35,12,4.1,No,No,Winter,18-25,Low Engagement,31.022193877551018
2357,57,Male,Montana,Accessories,Quarterly,No,Debit Card,58,27,3.0,No,No,Summer,55+,Loyal — No Deals,35.79336734693877
2358,53,Male,Michigan,Clothing,Bi-Weekly,No,Credit Card,67,40,4.2,No,No,Fall,46-55,Loyal — No Deals,63.765051020408166
2359,53,Male,Texas,Clothing,Quarterly,No,Credit Card,93,38,3.8,No,No,Spring,46-55,Loyal — No Deals,58.2655612244898
2360,19,Male,Pennsylvania,Accessories,Quarterly,No,Bank Transfer,81,44,3.3,No,No,Spring,18-25,Loyal — No Deals,55.18903061224489
2361,49,Male,New York,Accessories,Quarterly,No,Venmo,80,27,4.7,No,No,Fall,46-55,Loyal — No Deals,52.868367346938776
2362,44,Male,Alabama,Accessories,Quarterly,No,Credit Card,64,30,4.3,No,No,Spring,36-45,Loyal — No Deals,47.30510204081632
2363,27,Male,Virginia,Clothing,Monthly,No,Credit Card,41,24,2.7,No,No,Fall,26-35,Loyal — No Deals,31.84413265306123
2364,60,Male,Pennsylvania,Clothing,Bi-Weekly,No,Cash,79,38,4.2,No,No,Winter,55+,Loyal — No Deals,66.29056122448979
2365,62,Male,Mississippi,Accessories,Quarterly,No,PayPal,60,4,4.2,No,No,Winter,55+,Low Engagement,29.536734693877555
2366,52,Male,Wyoming,Footwear,Monthly,No,Venmo,91,32,2.5,No,No,Winter,46-55,Loyal — No Deals,51.16709183673469
2367,30,Male,New Mexico,Footwear,Bi-Weekly,No,Credit Card,66,32,3.6,No,No,Winter,26-35,Loyal — No Deals,54.95459183673469
2368,66,Male,North Dakota,Clothing,Bi-Weekly,No,Bank Transfer,85,28,3.4,No,No,Winter,55+,Loyal — No Deals,57.24311224489796
2369,29,Male,New Jersey,Accessories,Quarterly,No,Debit Card,38,6,3.3,No,No,Summer,26-35,Low Engagement,18.48622448979592
2370,24,Male,Vermont,Clothing,Monthly,No,PayPal,23,24,4.6,No,No,Winter,18-25,Loyal — No Deals,37.61913265306122
2371,51,Male,Alaska,Footwear,Weekly,No,Venmo,71,38,3.9,No,No,Spring,46-55,Loyal — No Deals,66.9905612244898
2372,67,Male,Indiana,Clothing,Annually,No,Debit Card,25,28,3.7,No,No,Winter,55+,Loyal — No Deals,25.293112244897962
2373,50,Male,Alabama,Footwear,Bi-Weekly,No,PayPal,39,9,3.1,No,No,Spring,46-55,Low Engagement,29.435459183673473
2374,37,Male,Michigan,Clothing,Quarterly,No,Debit Card,20,21,4.9,No,No,Spring,36-45,Loyal — No Deals,31.644897959183677
2375,69,Male,Washington,Accessories,Monthly,No,Debit Card,73,31,4.7,No,No,Winter,55+,Loyal — No Deals,58.129846938775515
2376,60,Male,Virginia,Accessories,Quarterly,No,Credit Card,63,18,2.9,No,No,Fall,55+,Loyal — No Deals,31.24566326530612
2377,21,Male,Tennessee,Accessories,Weekly,No,Cash,94,5,4.1,No,No,Spring,18-25,Low Engagement,55.173979591836726
2378,44,Male,South Dakota,Clothing,Annually,No,Cash,94,22,4.0,No,No,Fall,36-45,Loyal — No Deals,44.982142857142854
2379,26,Male,New Hampshire,Accessories,Bi-Weekly,No,PayPal,71,37,2.7,No,No,Summer,26-35,Loyal — No Deals,54.17831632653061
2380,40,Male,South Dakota,Accessories,Monthly,No,Debit Card,77,22,4.0,No,No,Spring,36-45,Loyal — No Deals,49.669642857142854
2381,41,Male,Pennsylvania,Accessories,Bi-Weekly,No,PayPal,66,36,2.5,No,No,Fall,36-45,Loyal — No Deals,50.80357142857143
2382,62,Male,Wisconsin,Footwear,Annually,No,PayPal,23,23,4.5,No,No,Summer,55+,Loyal — No Deals,26.40688775510204
2383,39,Male,California,Clothing,Weekly,No,Debit Card,60,44,3.9,No,No,Spring,36-45,Loyal — No Deals,67.2265306122449
2384,53,Male,Rhode Island,Accessories,Annually,No,Bank Transfer,72,25,4.9,No,No,Spring,46-55,Loyal — No Deals,45.34387755102041
2385,24,Male,Alabama,Clothing,Quarterly,No,PayPal,35,40,3.3,No,No,Winter,18-25,Loyal — No Deals,38.36505102040816
2386,41,Male,Oklahoma,Accessories,Weekly,No,PayPal,31,12,3.8,No,No,Fall,36-45,Low Engagement,37.97219387755102
2387,19,Male,Illinois,Clothing,Monthly,No,Venmo,33,14,2.9,No,No,Summer,18-25,Low Engagement,24.421683673469385
2388,36,Male,Tennessee,Accessories,Monthly,No,Debit Card,95,14,4.0,No,No,Summer,36-45,Low Engagement,50.39668367346938
2389,21,Male,Alabama,Clothing,Annually,No,Debit Card,68,10,4.1,No,No,Fall,18-25,Low Engagement,30.110204081632652
2390,25,Male,Kansas,Outerwear,Quarterly,No,Bank Transfer,87,17,3.1,No,No,Spring,18-25,Loyal — No Deals,39.333418367346944
2391,65,Male,Arizona,Clothing,Bi-Weekly,No,Debit Card,64,24,4.6,No,No,Winter,55+,Loyal — No Deals,55.43163265306123
2392,42,Male,Michigan,Clothing,Quarterly,No,Bank Transfer,74,31,4.6,No,No,Winter,36-45,Loyal — No Deals,52.842346938775506
2393,40,Male,Missouri,Clothing,Annually,No,Cash,62,36,2.6,No,No,Spring,36-45,Loyal — No Deals,35.15357142857143
2394,58,Male,Louisiana,Clothing,Quarterly,No,PayPal,97,38,5.0,No,No,Winter,55+,Loyal — No Deals,66.71556122448979
2395,40,Male,Connecticut,Footwear,Bi-Weekly,No,Debit Card,47,23,2.9,No,No,Fall,36-45,Loyal — No Deals,39.30688775510204
2396,62,Male,Connecticut,Clothing,Bi-Weekly,No,PayPal,83,47,3.5,No,No,Winter,55+,Loyal — No Deals,68.85076530612245
2397,38,Male,Oregon,Clothing,Weekly,No,Venmo,82,20,3.7,No,No,Spring,36-45,Loyal — No Deals,58.20765306122449
2398,37,Male,West Virginia,Accessories,Monthly,No,Venmo,26,41,2.9,No,No,Fall,36-45,Loyal — No Deals,38.76479591836735
2399,65,Male,Florida,Outerwear,Bi-Weekly,No,Bank Transfer,81,44,4.3,No,No,Winter,55+,Loyal — No Deals,71.18903061224489
2400,55,Male,New Hampshire,Clothing,Monthly,No,Cash,44,31,3.2,No,No,Spring,46-55,Loyal — No Deals,40.067346938775515
2401,43,Male,Oregon,Accessories,Bi-Weekly,No,Credit Card,88,11,4.2,No,No,Winter,36-45,Low Engagement,52.57244897959184
2402,43,Male,Oregon,Footwear,Bi-Weekly,No,PayPal,76,25,4.2,No,No,Winter,36-45,Loyal — No Deals,57.39387755102041
2403,45,Male,Utah,Accessories,Weekly,No,Cash,89,31,3.8,No,No,Winter,36-45,Loyal — No Deals,67.72984693877551
2404,64,Male,Missouri,Clothing,Weekly,No,Debit Card,22,40,4.4,No,No,Fall,55+,Loyal — No Deals,55.90255102040817
2405,28,Male,West Virginia,Clothing,Bi-Weekly,No,Credit Card,33,23,3.1,No,No,Winter,26-35,Loyal — No Deals,36.13188775510204
2406,69,Male,California,Clothing,Quarterly,No,Debit Card,97,5,5.0,No,No,Fall,55+,Low Engagement,46.51147959183674
2407,54,Male,California,Accessories,Weekly,No,PayPal,57,26,4.7,No,No,Winter,46-55,Loyal — No Deals,60.068622448979596
2408,52,Male,Illinois,Clothing,Bi-Weekly,No,Credit Card,38,11,3.0,No,No,Summer,46-55,Low Engagement,29.74744897959184
2409,23,Male,Hawaii,Footwear,Quarterly,No,Debit Card,55,44,4.2,No,No,Fall,18-25,Loyal — No Deals,52.4640306122449
2410,26,Male,Washington,Accessories,Quarterly,No,Cash,37,47,3.0,No,No,Spring,26-35,Loyal — No Deals,41.47576530612245
2411,48,Male,Wisconsin,Footwear,Monthly,No,PayPal,43,46,3.7,No,No,Summer,46-55,Loyal — No Deals,51.938520408163264
2412,49,Male,Virginia,Clothing,Quarterly,No,Cash,96,35,2.7,No,No,Summer,46-55,Loyal — No Deals,50.76632653061225
2413,53,Male,Oregon,Outerwear,Bi-Weekly,No,Bank Transfer,51,8,4.3,No,No,Winter,46-55,Low Engagement,39.77321428571429
2414,69,Male,Pennsylvania,Clothing,Weekly,No,Bank Transfer,95,30,2.7,No,No,Fall,55+,Loyal — No Deals,62.39260204081633
2415,26,Male,Virginia,Clothing,Bi-Weekly,No,Credit Card,26,14,3.7,No,No,Summer,26-35,Low Engagement,32.034183673469386
2416,21,Male,Hawaii,Outerwear,Weekly,No,Bank Transfer,34,30,4.3,No,No,Fall,18-25,Loyal — No Deals,52.93010204081632
2417,59,Male,Nebraska,Footwear,Quarterly,No,Credit Card,83,26,4.0,No,No,Summer,55+,Loyal — No Deals,48.99362244897959
2418,21,Male,Alaska,Accessories,Bi-Weekly,No,Venmo,24,32,3.3,No,No,Fall,18-25,Loyal — No Deals,40.029591836734696
2419,22,Male,Michigan,Clothing,Quarterly,No,Cash,69,47,4.0,No,No,Fall,18-25,Loyal — No Deals,57.47576530612245
2420,26,Male,North Carolina,Clothing,Quarterly,No,Credit Card,40,11,2.7,No,No,Fall,26-35,Low Engagement,18.57244897959184
2421,41,Male,North Carolina,Outerwear,Annually,No,PayPal,87,28,4.2,No,No,Winter,36-45,Loyal — No Deals,47.66811224489797
2422,37,Male,Minnesota,Footwear,Quarterly,No,Debit Card,46,2,4.6,No,No,Spring,36-45,Low Engagement,26.33724489795918
2423,30,Male,Georgia,Accessories,Weekly,No,Credit Card,82,45,4.8,No,No,Winter,26-35,Loyal — No Deals,80.11377551020408
2424,49,Male,West Virginia,Accessories,Quarterly,No,Credit Card,81,7,2.8,No,No,Summer,46-55,Low Engagement,29.5359693877551
2425,49,Male,Delaware,Accessories,Bi-Weekly,No,Bank Transfer,57,28,4.5,No,No,Winter,46-55,Loyal — No Deals,55.09311224489796
2426,58,Male,North Dakota,Footwear,Quarterly,No,Bank Transfer,49,34,3.0,No,No,Summer,55+,Loyal — No Deals,37.266581632653065
2427,70,Male,Florida,Outerwear,Quarterly,No,Debit Card,42,26,4.6,No,No,Fall,55+,Loyal — No Deals,39.78112244897959
2428,27,Male,Oregon,Outerwear,Quarterly,No,Cash,26,45,3.3,No,No,Spring,26-35,Loyal — No Deals,38.61377551020408
2429,65,Male,Idaho,Clothing,Annually,No,Debit Card,38,34,4.4,No,No,Spring,55+,Loyal — No Deals,37.22908163265306
2430,57,Male,Virginia,Footwear,Bi-Weekly,No,Credit Card,57,47,4.4,No,No,Summer,55+,Loyal — No Deals,66.12576530612245
2431,20,Male,North Dakota,Outerwear,Quarterly,No,Cash,100,42,4.3,No,No,Summer,18-25,Loyal — No Deals,65.90204081632653
2432,34,Male,Alabama,Clothing,Quarterly,No,Bank Transfer,73,27,3.4,No,No,Fall,26-35,Loyal — No Deals,42.88086734693878
2433,59,Male,Hawaii,Outerwear,Monthly,No,Venmo,66,43,2.8,No,No,Winter,55+,Loyal — No Deals,51.88928571428571
2434,54,Male,Oregon,Clothing,Bi-Weekly,No,Cash,73,16,3.4,No,No,Spring,46-55,Loyal — No Deals,46.146173469387755
2435,36,Male,Utah,Accessories,Monthly,No,Credit Card,45,40,5.0,No,No,Spring,36-45,Loyal — No Deals,56.69005102040816
2436,21,Male,Hawaii,Footwear,Bi-Weekly,No,Cash,27,29,4.5,No,No,Fall,18-25,Loyal — No Deals,46.33035714285714
2437,52,Male,Connecticut,Clothing,Quarterly,No,Credit Card,24,38,2.7,No,No,Fall,46-55,Loyal — No Deals,30.103061224489792
2438,43,Male,Wyoming,Footwear,Weekly,No,Credit Card,59,34,3.4,No,No,Winter,36-45,Loyal — No Deals,57.79158163265306
2439,32,Male,Delaware,Clothing,Weekly,No,Venmo,20,30,3.4,No,No,Winter,26-35,Loyal — No Deals,43.155102040816324
2440,55,Male,Arkansas,Accessories,Annually,No,Bank Transfer,44,45,2.8,No,No,Summer,46-55,Loyal — No Deals,36.23877551020408
2441,31,Male,Indiana,Clothing,Annually,No,Bank Transfer,90,47,4.7,No,No,Spring,26-35,Loyal — No Deals,63.23826530612245
2442,45,Male,California,Accessories,Monthly,No,Credit Card,36,5,4.7,No,No,Fall,36-45,Low Engagement,30.648979591836735
2443,53,Male,Wyoming,Clothing,Bi-Weekly,No,Debit Card,95,50,4.7,No,No,Winter,46-55,Loyal — No Deals,81.6375
2444,24,Male,South Dakota,Accessories,Bi-Weekly,No,Bank Transfer,30,24,3.4,No,No,Spring,18-25,Loyal — No Deals,37.60663265306122
2445,47,Male,West Virginia,Accessories,Bi-Weekly,No,Debit Card,65,15,3.7,No,No,Fall,46-55,Loyal — No Deals,44.83392857142857
2446,63,Male,Tennessee,Accessories,Weekly,No,Cash,96,50,4.1,No,No,Summer,55+,Loyal — No Deals,83.35
2447,38,Male,Alaska,Clothing,Monthly,No,Credit Card,65,7,2.9,No,No,Spring,36-45,Low Engagement,30.1359693877551
2448,59,Male,South Dakota,Clothing,Bi-Weekly,No,Venmo,47,10,3.2,No,No,Fall,55+,Low Engagement,33.147704081632654
2449,54,Male,Tennessee,Accessories,Bi-Weekly,No,PayPal,25,38,3.0,No,No,Fall,46-55,Loyal — No Deals,42.21556122448979
2450,26,Male,Alabama,Outerwear,Bi-Weekly,No,Venmo,56,31,4.1,No,No,Fall,26-35,Loyal — No Deals,54.217346938775506
2451,68,Male,North Carolina,Clothing,Quarterly,No,Venmo,76,7,4.5,No,No,Fall,55+,Low Engagement,38.173469387755105
2452,41,Male,Oklahoma,Clothing,Monthly,No,Venmo,60,27,3.4,No,No,Fall,36-45,Loyal — No Deals,43.81836734693877
2453,68,Male,New York,Clothing,Quarterly,No,Bank Transfer,67,45,4.1,No,No,Winter,55+,Loyal — No Deals,56.226275510204076
2454,21,Male,Iowa,Clothing,Annually,No,Cash,95,13,4.6,No,No,Spring,18-25,Low Engagement,43.384438775510205
2455,32,Male,Alaska,Accessories,Annually,No,Venmo,72,33,4.6,No,No,Winter,26-35,Loyal — No Deals,48.441836734693865
2456,20,Male,Alaska,Accessories,Quarterly,No,Cash,98,25,3.4,No,No,Spring,18-25,Loyal — No Deals,49.46887755102041
2457,59,Male,Nebraska,Clothing,Monthly,No,PayPal,83,5,3.3,No,No,Winter,55+,Low Engagement,36.93647959183674
2458,53,Male,Delaware,Accessories,Quarterly,No,Cash,37,23,3.6,No,No,Fall,46-55,Loyal — No Deals,30.381887755102042
2459,66,Male,Texas,Clothing,Weekly,No,Bank Transfer,85,17,4.6,No,No,Fall,55+,Loyal — No Deals,62.70841836734694
2460,47,Male,Missouri,Clothing,Weekly,No,Cash,36,14,4.3,No,No,Fall,46-55,Low Engagement,43.75918367346938
2461,58,Male,Maine,Clothing,Annually,No,Credit Card,36,28,4.0,No,No,Winter,55+,Loyal — No Deals,30.53061224489796
2462,28,Male,Pennsylvania,Accessories,Weekly,No,Credit Card,86,19,4.8,No,No,Summer,26-35,Loyal — No Deals,65.4454081632653
2463,68,Male,Missouri,Clothing,Bi-Weekly,No,Bank Transfer,99,31,4.3,No,No,Spring,55+,Loyal — No Deals,68.85484693877551
2464,60,Male,Mississippi,Clothing,Bi-Weekly,No,Cash,21,25,3.3,No,No,Summer,55+,Loyal — No Deals,34.806377551020404
2465,47,Male,Hawaii,Outerwear,Bi-Weekly,No,Cash,84,4,2.8,No,No,Winter,46-55,Low Engagement,38.63673469387755
2466,18,Male,Texas,Footwear,Weekly,No,Bank Transfer,63,20,4.4,No,No,Spring,,Loyal — No Deals,56.470153061224494
2467,32,Male,South Dakota,Clothing,Annually,No,Cash,84,37,3.7,No,No,Summer,26-35,Loyal — No Deals,49.24081632653061
2468,27,Male,New Jersey,Clothing,Annually,No,Credit Card,72,28,3.6,No,No,Spring,26-35,Loyal — No Deals,39.38061224489796
2469,65,Male,Connecticut,Clothing,Weekly,No,Venmo,21,6,3.7,No,No,Winter,55+,Low Engagement,30.57372448979592
2470,68,Male,Maryland,Footwear,Annually,No,PayPal,92,27,5.0,No,No,Fall,55+,Loyal — No Deals,53.41836734693878
2471,55,Male,Arizona,Clothing,Bi-Weekly,No,Credit Card,72,29,2.7,No,No,Fall,46-55,Loyal — No Deals,49.59285714285714
2472,30,Male,Oklahoma,Footwear,Annually,No,Cash,83,1,4.3,No,No,Spring,26-35,Low Engagement,30.487500000000004
2473,24,Male,Utah,Clothing,Annually,No,Credit Card,73,31,4.1,No,No,Summer,18-25,Loyal — No Deals,44.529846938775506
2474,57,Male,Arkansas,Clothing,Quarterly,No,Cash,98,28,2.6,No,No,Winter,55+,Loyal — No Deals,46.50561224489797
2475,23,Male,North Carolina,Clothing,Quarterly,No,Bank Transfer,76,19,3.2,No,No,Fall,18-25,Loyal — No Deals,37.720408163265304
2476,69,Male,California,Clothing,Monthly,No,Venmo,43,36,3.5,No,No,Summer,55+,Loyal — No Deals,44.61607142857143
2477,60,Male,Colorado,Accessories,Monthly,No,Cash,60,28,3.7,No,No,Summer,55+,Loyal — No Deals,46.23061224489796
2478,25,Male,California,Accessories,Weekly,No,PayPal,40,29,3.8,No,No,Spring,18-25,Loyal — No Deals,51.192857142857136
2479,18,Male,Vermont,Clothing,Quarterly,No,Bank Transfer,93,9,4.8,No,No,Winter,,Low Engagement,46.51045918367347
2480,37,Male,Kansas,Clothing,Quarterly,No,Credit Card,98,26,4.2,No,No,Fall,36-45,Loyal — No Deals,54.881122448979596
2481,61,Male,Ohio,Clothing,Bi-Weekly,No,Credit Card,91,7,2.9,No,No,Summer,55+,Low Engagement,43.260969387755104
2482,41,Male,New Jersey,Accessories,Weekly,No,Debit Card,92,35,2.9,No,No,Fall,36-45,Loyal — No Deals,65.71632653061224
2483,69,Male,Arizona,Accessories,Quarterly,No,Credit Card,87,46,4.8,No,No,Winter,55+,Loyal — No Deals,67.28852040816327
2484,32,Male,Arizona,Clothing,Monthly,No,Debit Card,96,8,2.9,No,No,Fall,26-35,Low Engagement,40.43571428571429
2485,60,Male,New Hampshire,Clothing,Quarterly,No,Cash,97,50,4.8,No,No,Summer,55+,Loyal — No Deals,72.8625
2486,43,Male,Louisiana,Clothing,Annually,No,Bank Transfer,55,37,4.6,No,No,Spring,36-45,Loyal — No Deals,45.57831632653061
2487,61,Male,Texas,Clothing,Bi-Weekly,No,Credit Card,58,6,4.4,No,No,Spring,55+,Low Engagement,41.336224489795924
2488,57,Male,Montana,Footwear,Bi-Weekly,No,PayPal,21,16,3.0,No,No,Spring,55+,Loyal — No Deals,27.49617346938776
2489,56,Male,New Hampshire,Accessories,Monthly,No,PayPal,82,30,4.4,No,No,Summer,55+,Loyal — No Deals,58.53010204081633
2490,66,Male,South Dakota,Outerwear,Quarterly,No,Venmo,34,50,3.9,No,No,Winter,55+,Loyal — No Deals,47.775
2491,52,Male,Montana,Clothing,Quarterly,No,Cash,78,5,4.0,No,No,Spring,46-55,Low Engagement,34.57397959183674
2492,63,Male,North Carolina,Accessories,Monthly,No,Bank Transfer,47,15,2.5,No,No,Spring,55+,Loyal — No Deals,27.00892857142857
2493,50,Male,South Dakota,Accessories,Bi-Weekly,No,Bank Transfer,96,34,4.1,No,No,Summer,46-55,Loyal — No Deals,68.55408163265307
2494,21,Male,Maine,Clothing,Quarterly,No,Venmo,23,6,4.8,No,No,Fall,18-25,Low Engagement,22.798724489795916
2495,42,Male,Oklahoma,Footwear,Annually,No,Debit Card,27,26,2.6,No,No,Winter,36-45,Loyal — No Deals,18.09362244897959
2496,40,Male,Nebraska,Accessories,Quarterly,No,Credit Card,37,34,3.1,No,No,Spring,36-45,Loyal — No Deals,34.116581632653066
2497,67,Male,Illinois,Accessories,Weekly,No,Credit Card,79,37,3.2,No,No,Summer,55+,Loyal — No Deals,64.67831632653062
2498,35,Male,Colorado,Accessories,Annually,No,Bank Transfer,40,28,4.2,No,No,Summer,26-35,Loyal — No Deals,32.98061224489796
2499,18,Male,Massachusetts,Outerwear,Bi-Weekly,No,Cash,39,38,2.6,No,No,Fall,,Loyal — No Deals,44.19056122448979
2500,52,Male,Louisiana,Clothing,Quarterly,No,Cash,73,2,3.1,No,No,Summer,46-55,Low Engagement,25.774744897959188
2501,59,Male,Massachusetts,Accessories,Bi-Weekly,No,Cash,84,32,2.9,No,No,Fall,55+,Loyal — No Deals,56.37959183673469
2502,49,Male,West Virginia,Clothing,Bi-Weekly,No,Venmo,94,30,4.6,No,No,Fall,46-55,Loyal — No Deals,68.48010204081632
2503,46,Male,Idaho,Clothing,Quarterly,No,PayPal,47,17,4.1,No,No,Spring,46-55,Loyal — No Deals,32.83341836734694
2504,69,Male,Ohio,Footwear,Bi-Weekly,No,Debit Card,77,5,2.5,No,No,Summer,55+,Low Engagement,35.26147959183673
2505,56,Male,Rhode Island,Clothing,Bi-Weekly,No,Cash,94,31,4.0,No,No,Winter,55+,Loyal — No Deals,65.49234693877551
2506,27,Male,Illinois,Accessories,Quarterly,No,PayPal,75,43,3.5,No,No,Summer,26-35,Loyal — No Deals,53.90178571428571
2507,57,Male,New York,Clothing,Annually,No,Venmo,82,19,4.4,No,No,Spring,55+,Loyal — No Deals,41.795408163265314
2508,58,Male,Louisiana,Footwear,Quarterly,No,Credit Card,36,32,2.9,No,No,Fall,55+,Loyal — No Deals,31.37959183673469
2509,23,Male,California,Footwear,Bi-Weekly,No,Debit Card,90,5,3.1,No,No,Spring,18-25,Low Engagement,42.92397959183673
